---- Created by LOD Exporter ----
SimCBEOSB_20L                                                    -2.10356 0.844623 -0.809373    20  126   1 
SimCBEOSB_19L                                                    -2.08562 0.844623 -0.875027    20  126   1 
SimCBEOSB_18L                                                    -2.06767 0.844623 -0.940681    20  126   1 
SimCBEOSB_17L                                                    -2.04973 0.844623 -1.006335    20  126   1 
SimCBEOSB_16L                                                    -2.03178 0.844623 -1.071989    20  126   1 
SimCBEOSB_10L                                                    -2.03178 0.344396 -1.071989    20  126   1 
SimCBEOSB_6L                                                     -2.10356 0.344396 -0.809373    20  126   1 
SimCBEOSB_7L                                                     -2.08562 0.344396 -0.875027    20  126   1 
SimCBEOSB_8L                                                     -2.06767 0.344396 -0.940682    20  126   1 
SimCBEOSB_9L                                                     -2.04973 0.344396 -1.006335    20  126   1 
SimCBEOSB_5L                                                     -2.13185 0.458240 -0.705876    20  126   1 
SimCBEOSB_1L                                                     -2.13185 0.730488 -0.705876    20  126   1 
SimCBEOSB_2L                                                     -2.13185 0.662426 -0.705876    20  126   1 
SimCBEOSB_3L                                                     -2.13185 0.594364 -0.705876    20  126   1 
SimCBEOSB_4L                                                     -2.13185 0.526302 -0.705876    20  126   1 
SimCBEOSB_11L                                                    -2.00342 0.458240 -1.175782    20  126   1 
SimCBEOSB_15L                                                    -2.00342 0.730488 -1.175781    20  126   1 
SimCBEOSB_14L                                                    -2.00342 0.662426 -1.175781    20  126   1 
SimCBEOSB_13L                                                    -2.00342 0.594364 -1.175781    20  126   1 
SimCBEOSB_12L                                                    -2.00342 0.526302 -1.175781    20  126   1 
SimMasterArmDown                                                 -2.03004 0.946008 -1.073863    20  129   2 
SimMasterArmUp                                                   -2.03004 0.946008 -1.073863    20  129   1 
SimICPAA                                                         -2.06071 0.962626 -0.975145    20  129   1 
SimICPAG                                                         -2.05223 0.962626 -1.006174    20  129   1 
SimEmergencyJettison                                             -2.03224 0.961632 -1.246130    30    0   1 
SimCBEOSB_20R                                                    -2.10354 -0.345739 -0.809357    20  126   1 
SimCBEOSB_19R                                                    -2.08560 -0.345739 -0.875011    20  126   1 
SimCBEOSB_18R                                                    -2.06766 -0.345739 -0.940665    20  126   1 
SimCBEOSB_17R                                                    -2.04971 -0.345739 -1.006319    20  126   1 
SimCBEOSB_16R                                                    -2.03177 -0.345739 -1.071973    20  126   1 
SimCBEOSB_10R                                                    -2.03177 -0.845965 -1.071973    20  126   1 
SimCBEOSB_6R                                                     -2.10354 -0.845965 -0.809357    20  126   1 
SimCBEOSB_7R                                                     -2.08560 -0.845965 -0.875011    20  126   1 
SimCBEOSB_8R                                                     -2.06766 -0.845965 -0.940665    20  126   1 
SimCBEOSB_9R                                                     -2.04971 -0.845965 -1.006319    20  126   1 
SimCBEOSB_5R                                                     -2.13183 -0.732122 -0.705860    20  126   1 
SimCBEOSB_1R                                                     -2.13183 -0.459873 -0.705860    20  126   1 
SimCBEOSB_2R                                                     -2.13183 -0.527936 -0.705860    20  126   1 
SimCBEOSB_3R                                                     -2.13183 -0.595998 -0.705860    20  126   1 
SimCBEOSB_4R                                                     -2.13183 -0.664060 -0.705860    20  126   1 
SimCBEOSB_11R                                                    -2.00340 -0.732122 -1.175765    20  126   1 
SimCBEOSB_15R                                                    -2.00340 -0.459873 -1.175765    20  126   1 
SimCBEOSB_14R                                                    -2.00340 -0.527936 -1.175765    20  126   1 
SimCBEOSB_13R                                                    -2.00340 -0.595998 -1.175765    20  126   1 
SimCBEOSB_12R                                                    -2.00340 -0.664060 -1.175765    20  126   1 
SimMPOToggle                                                     -1.99448 -0.996483 -1.208743    20  129   1 
SimParkingBrakeOn                                                -1.81090 1.092538 -2.219647    20  129   1 
SimParkingBrakeOff                                               -1.81090 1.092538 -2.219647    20  120   2 
SimFlcsPowerTest                                                 -0.45697 1.025637 -2.359162    20    0   1 
SimTrimYawRight                                                  -0.45029 1.298697 -2.311613    20    0   1 w
SimTrimYawLeft                                                   -0.45029 1.298697 -2.311613    20    0   2 w
SimEngContSec                                                    -0.45149 1.151663 -2.337511    20  129   1 
SimEngContPri                                                    -0.45149 1.151663 -2.337511    20  129   2 
SimFuelDump                                                      -0.65028 1.011169 -2.352986    20  129   1 
SimFuelTransNorm                                                 -0.70833 1.207039 -2.325469    20  129   1 
SimFuelTransWing                                                 -0.70833 1.207039 -2.325469    20  129   2 
SimAuxComUFC                                                     -0.16744 1.177313 -2.355861    20  129   1 
SimAuxComBackup                                                  -0.16744 1.177313 -2.355861    20  129   2 
SimDecRadioChannel                                               0.01349 1.157414 -2.358223    20  121   2 
SimCycleRadioChannel                                             0.01349 1.157414 -2.358223    60  121   1 
SimDecRadioChannel                                               -0.05344 1.157414 -2.355112    20  121   2 
SimCycleRadioChannel                                             -0.05344 1.157414 -2.355112    60  121   1 
SimStepThreatVolumeDown                                          -0.23949 1.219503 -2.334901    20  129   2 w
SimStepThreatVolumeUp                                            -0.23949 1.219503 -2.334901    20  129   1 w
SimStepMissileVolumeUp                                           -0.24209 1.094988 -2.356759    20  129   1 w
SimStepMissileVolumeDown                                         -0.24209 1.094988 -2.356759    20  129   2 w
SimOxySupplyToggle                                               0.29526 1.357344 -2.333838    20  129   1 
SimStepIntercomVolumeDown                                        -0.31208 1.354657 -2.308161    20  129   2 
SimStepIntercomVolumeUp                                          -0.31208 1.354657 -2.308161    20  129   1 w
SimStepThreatVolumeDown                                          -2.08136 -0.267771 -2.202752    20  129   2 w
SimStepThreatVolumeUp                                            -2.08136 -0.267771 -2.202752    20  129   1 w
SimEpuToggle                                                     -0.54941 1.520543 -2.267847    30  129   1 
SimJfsStart                                                      -0.37953 1.481295 -2.286586    20  115   1 
SimMalIndLights                                                  -1.65797 1.062723 -2.296127    20  115   1 8
SimINSInc                                                        -0.74588 -1.301083 -2.297450    20  124   1 
SimINSDec                                                        -0.74588 -1.301083 -2.297450    20  124   2 
SimInteriorLightCW                                               -1.11500 -1.291424 -2.281995    20  129   1 
SimInteriorLightCCW                                              -1.11500 -1.291424 -2.281995    20  124   2 
SimInstrumentLightCW                                             -1.11739 -1.069974 -2.320974    20  129   1 
SimInstrumentLightCCW                                            -1.11739 -1.069974 -2.320974    20  124   2 
SimDecAirSource                                                  -1.26671 -1.285744 -2.275945    20  124   2 
SimIncAirSource                                                  -1.26671 -1.285744 -2.275945    20  124   1 
SimProbeHeatMoveUp                                               -1.26650 -1.048154 -2.327565    30  115   1 
SimProbeHeatMoveDown                                             -1.26650 -1.048154 -2.327565    30  115   2 
SimRightHptOff                                                   -1.56381 -1.306319 -2.258502    20  129   2 
SimRightHptOn                                                    -1.56381 -1.306319 -2.258502    20  129   1 
SimLeftHptOff                                                    -1.56604 -1.033993 -2.306468    20  129   2 
SimLeftHptOn                                                     -1.56604 -1.033993 -2.306468    20  129   1 
SimMainPowerDec                                                  -1.56844 -1.172448 -2.281917    20  129   2 
SimMainPowerInc                                                  -1.56844 -1.172448 -2.281917    20  129   1 
SimHsiHeadingDec                                                 -2.16895 0.523783 -1.953587    20  126   2 w
SimHsiHeadingInc                                                 -2.16895 0.523783 -1.953587    10  115   1 
SimHsiCourseDec                                                  -2.16895 0.426687 -1.953587    15  126   2 w
SimHsiCourseInc                                                  -2.16895 0.426687 -1.953587    15  115   1 
SimStepHSIMode                                                   -2.06275 0.281125 -1.789589    20  126   1 
SimEWSPGMInc                                                     -2.15698 0.281125 -1.584393    20  126   1 
SimEWSPGMDec                                                     -2.15698 0.281125 -1.584393    20  126   2 
SimEWSProgInc                                                    -2.18838 0.281125 -1.515995    20  126   1 
SimEWSProgDec                                                    -2.18838 0.281125 -1.515995    20  126   2 
SimRightAPSwitch                                                 -2.09416 -0.282400 -1.721190    20  129   1 
SimLeftAPSwitch                                                  -2.06275 -0.282400 -1.789589    20  129   1 
SimTACANTR                                                       -2.00842 -0.156644 -1.907910    20  129   2 
SimToggleAuxComAATR                                              -2.00842 -0.156644 -1.907910    20  126   1 
SimCycleBandAuxComDigit                                          -2.00842 -0.079444 -1.907910    20  126   1 
SimDecBandAuxComDigit                                            -2.00842 -0.079444 -1.907910    20  126   2 
SimCycleRightAuxComDigit                                         -2.00842 -0.002243 -1.907910    20  126   1 
SimDecRightAuxComDigit                                           -2.00842 -0.002243 -1.907910    20  126   2 
SimCycleCenterAuxComDigit                                        -2.00842 0.074957 -1.907910    20  126   1 
SimDecCenterAuxComDigit                                          -2.00842 0.074957 -1.907910    20  126   2 
SimCycleLeftAuxComDigit                                          -2.00842 0.152157 -1.907910    20  126   1 
SimDecLeftAuxComDigit                                            -2.00842 0.152157 -1.907910    20  126   2 
SimBupUhfFuncInc                                                 -0.10823 1.299701 -2.337009    20  129   1 
SimBupUhfFuncDec                                                 -0.10823 1.299701 -2.337009    20  129   2 
SimBupUhfModeInc                                                 0.11821 1.299701 -2.347537    20  129   1 
SimBupUhfModeDec                                                 0.11821 1.299701 -2.347537    20  129   2 
SimDLOn                                                          -1.90441 -0.059358 -0.937036    20  120   1 
SimDLOff                                                         -1.90441 -0.059358 -0.937036    20  120   2 
SimUFCOn                                                         -1.90441 -0.178075 -0.937036    20  120   1 
SimUFCOff                                                        -1.90441 -0.178075 -0.937036    20  120   2 
SimMFDOn                                                         -2.14437 0.594369 -0.660056    20  120   1 
SimMFDOff                                                        -2.14437 0.594369 -0.660056    20  120   2 
SimMFDOn                                                         -2.14435 -0.594354 -0.660053    20  120   1 
SimMFDOff                                                        -2.14435 -0.594354 -0.660053    20  120   2 
SimLandingLightOn                                                -1.75830 1.283902 -2.110375    20  129   1 
SimLandingLightOff                                               -1.75830 1.283902 -2.110375    20  129   2 
SimSMSOn                                                         -1.51441 1.347699 -2.250161    20  115   1 
SimSMSOff                                                        -1.51441 1.347699 -2.250161    20  115   2 
SimCATI                                                          -2.07559 -0.942078 -0.931570    30  115   2 
SimCATIII                                                        -2.07559 -0.942078 -0.931570    30  115   1 
SimGPSOn                                                         -1.47033 1.249308 -2.269578    20  115   1 
SimGPSOff                                                        -1.47033 1.249308 -2.269578    20  115   2 
SimFCCOn                                                         -1.38529 1.348269 -2.259398    20  115   1 
SimFCCOff                                                        -1.38529 1.348269 -2.259398    20  115   2 
SimFCROn                                                         -0.74689 -1.075296 -2.337258    20  124   1 
SimFCROff                                                        -0.74689 -1.075296 -2.337258    20  124   2 
SimLaserArmOn                                                    -0.86448 -1.168885 -2.315272    20  115   1 
SimLaserArmOff                                                   -0.86448 -1.168885 -2.315272    20  115   2 
SimStepFormationLightsDown                                       -1.19625 1.267502 -2.282443    20  115   2 w
SimStepFormationLightsUp                                         -1.19625 1.267502 -2.282443    20  115   1 w
SimExtlMasterNorm                                                -0.87437 1.288066 -2.293776    20  129   1 
SimExtlMasterOff                                                 -0.87437 1.288066 -2.293776    20  129   2 
SimAntiCollOn                                                    -1.01521 1.260895 -2.292025    20  128   1 
SimAntiCollOff                                                   -1.01521 1.260895 -2.292025    20  128   2 
SimWingLightBrt                                                  -1.07906 1.353916 -2.272636    20  128   1 
SimWingLightOff                                                  -1.07906 1.353916 -2.272636    20  128   2 
SimEWSFlareOn                                                    -2.05117 0.044785 -2.281881    20  120   1 
SimEWSFlareOff                                                   -2.05117 0.044785 -2.281881    20  120   2 
SimEWSChaffOn                                                    -2.05329 -0.268838 -2.275732    20  120   1 
SimEWSChaffOff                                                   -2.05329 -0.268838 -2.275732    20  120   2 
SimDriftCO                                                       -1.92097 -0.024595 -0.767179    20  120   1 
SimHookDown                                                      -2.01343 -1.181790 -1.885013    40  129   1 
SimHookUp                                                        -2.01343 -1.181790 -1.885013    40  129   2 
SimWarnReset                                                     -1.91457 -0.024595 -0.832822    20  120   1 
SimRALTUp                                                        -1.33949 1.258708 -2.277337    20  115   1 
SimRALTDown                                                      -1.33949 1.258708 -2.277337    20  115   2 
SimMasterFuelOn                                                  -1.59145 1.249308 -2.263947    20  115   1 
SimMasterFuelOff                                                 -1.59145 1.249308 -2.263947    20  115   2 
SimRFNorm                                                        -1.92055 -0.257314 -0.661024    20  129   2 
SimRFSilent                                                      -1.92055 -0.257314 -0.661024    20  129   1 
SimHUDDEDDown                                                    -1.84860 -0.040702 -0.408124    20  125   2 
SimHUDDEDUp                                                      -1.84860 -0.040702 -0.408124    20  115   1 
SimFuelDoorOpen                                                  -0.65965 1.297161 -2.311824    20  129   1 
SimFuelDoorClose                                                 -0.65965 1.297161 -2.311824    20  129   2 
SimCBEOSB_BRTDOWN_L                                              -2.00706 0.834533 -1.162453    10    0   2 
SimCBEOSB_BRTUP_L                                                -2.00706 0.834533 -1.162453    10    0   1 w
SimCBEOSB_BRTDOWN_R                                              -2.00704 -0.355828 -1.162437    10    0   2 
SimCBEOSB_BRTUP_R                                                -2.00704 -0.355828 -1.162437    10    0   1 w
SimIncFuelPump                                                   -2.20415 0.469399 -1.827246    20  115   1 
SimDecFuelPump                                                   -2.20415 0.469399 -1.827246    20  115   2 
SimIncFuelSwitch                                                 -2.22376 0.547978 -1.756868    20  115   1 
SimDecFuelSwitch                                                 -2.22376 0.547978 -1.756868    20  115   2 
SimEWSRWROn                                                      -2.01269 0.014834 -2.413348    20  120   1 
SimEWSRWROff                                                     -2.01269 0.014834 -2.413348    20  120   2 
SimEWSJammerOn                                                   -2.00467 0.149552 -2.430547    20  126   1 
SimEWSJammerOff                                                  -2.00467 0.149552 -2.430547    20  126   2 
SimAVTRSwitchUp                                                  -1.84033 -0.135814 -0.416347    20  115   1 
SimAVTRSwitchDown                                                -1.84033 -0.135814 -0.416347    20  115   2 
SimTEFCMDInc                                                     -1.87047 1.190870 -2.031212    30  129   1
SimTEFCMDDec                                                     -1.87047 1.190870 -2.031212    30  129   2 
SimSeatArm                                                       -1.63326 -0.827244 -2.336507    40  129   1 
SimEcmPowerOn                                                    -1.92284 0.177124 -2.668104    20  126   1 
SimEcmPowerOff                                                   -1.92284 0.177124 -2.668104    20  126   2 
SimSlapSwitch                                                    -1.17467 1.078126 -1.535592    20  129   1 
AFGearDown                                                       -1.99499 1.187428 -1.923224    20  118   1 
AFGearUp                                                         -1.99499 1.187428 -1.923224    20  119   2 
AFAlternateGear                                                  -1.94448 1.249588 -1.886950    30  115   1 
AFAlternateGearReset                                             -1.94448 1.249588 -1.886950    30  115   2 
ExtinguishMasterCaution                                          -2.17190 -0.594749 -0.562107    20  120   1 
ExtinguishMasterCaution                                          -2.17190 0.594749 -0.562107    20  120   1 
AFWingFoldToggle                                                -1.78202 -1.321317 -2.054323    20  129   1 
SimLaunchBarRETRACT                                              -1.83643 1.281785 -2.006411    30  129   1 
SimLaunchBarEXTEND                                               -1.83643 1.281785 -2.006411    30  129   2 
