---- Created by LOD Exporter ----
SimCBEOSB_16R                                                    -2.31363 -0.424994 -1.685009    30  126   1
SimCBEOSB_17R                                                    -2.34011 -0.424994 -1.586200    30  126   1
SimCBEOSB_18R                                                    -2.36605 -0.424994 -1.489395    30  126   1
SimCBEOSB_19R                                                    -2.39142 -0.424994 -1.394712    30  126   1
SimCBEOSB_20R                                                    -2.41723 -0.424994 -1.298379    30  126   1
SimICPTILS                                                       -2.20326 0.099547 -1.253260    30  126   1
SimICPALOW                                                       -2.20326 0.002775 -1.253260    30  126   1
SimICPTHREE                                                      -2.20326 -0.086471 -1.253260    30  126   1
SimICPNext                                                       -2.20326 -0.177467 -1.253260    30  126   1
SimICPDEDUP                                                      -2.20326 0.187606 -1.253260    30  126   1
SimICPDEDDOWN                                                    -2.20326 0.187606 -1.334557    30  126   1
SimICPStpt                                                       -2.20326 0.096293 -1.334557    30  126   1
SimICPCrus                                                       -2.20326 0.005085 -1.334557    30  126   1
SimICPSIX                                                        -2.20326 -0.084163 -1.334557    30  126   1
SimICPPrevious                                                   -2.20326 -0.173309 -1.334557    30  126   1
SimICPDEDSEQ                                                     -2.20326 -0.173309 -1.423077    30  126   1
SimICPNINE                                                       -2.20326 -0.084414 -1.423077    30  126   1
SimICPEIGHT                                                      -2.20326 0.004378 -1.423077    30  126   1
SimICPMark                                                       -2.20326 0.098628 -1.423077    30  126   1
SimICPResetDED                                                   -2.20326 0.183502 -1.423077    30  126   1
SimICPCLEAR                                                      -2.20326 0.097715 -1.506025    30  126   1
SimICPZERO                                                       -2.20326 0.004614 -1.506025    30  126   1
SimICPEnter                                                      -2.20326 -0.088380 -1.506025    30  126   1
SimICPLIST                                                       -2.20326 -0.175705 -1.506025    30  126   1
SimSymWheelUp                                                    -2.23804 0.247362 -1.638138    30  125   1
SimSymWheelDn                                                    -2.23804 0.247362 -1.638138    30  125   2
SimHUDBrightnessUp                                               -2.23849 0.036295 -1.635047    30  121   1
SimHUDBrightnessDown                                             -2.23849 0.036295 -1.635047    30  121   2
SimLaserArmOff                                                   -2.42868 1.307358 -1.527217    30  129   2
SimLaserArmOn                                                    -2.42868 1.307358 -1.527217    30  129   1
SimIncFuelSwitch                                                 -2.17950 -1.298453 -2.505954    30  115   1
SimDecFuelSwitch                                                 -2.17950 -1.298453 -2.505954    30  115   2
SimParkingBrakeOff                                               -2.10316 -1.447935 -2.790860    30  129   2
SimParkingBrakeOn                                                -2.10316 -1.447935 -2.790860    30  129   1
SimJfsStart                                                      -1.97726 -1.256580 -2.696750    30  123   1
SimHsiHeadingInc                                                 -2.20746 0.194623 -1.834165    30  126   1
SimHsiCourseInc                                                  -2.20746 -0.188343 -1.834165    30  126   1
SimHsiHeadingDec                                                 -2.20746 0.194602 -1.834165    30  126   2
SimHsiCourseDec                                                  -2.20746 -0.188364 -1.834165    30  126   2
SimCycleLeftAuxComDigit                                          -1.89967 0.097715 -2.494221    30  126   1
SimCycleCenterAuxComDigit                                        -1.89967 0.001822 -2.494221    30  126   1
SimCycleRightAuxComDigit                                         -1.89967 -0.095187 -2.494221    30  126   1
SimCycleBandAuxComDigit                                          -1.89967 -0.188403 -2.494221    30  126   1
SimDecLeftAuxComDigit                                            -1.89967 0.097715 -2.494221    30  126   2
SimDecCenterAuxComDigit                                          -1.89967 0.001822 -2.494221    30  126   2
SimDecRightAuxComDigit                                           -1.89967 -0.095187 -2.494221    30  126   2
SimEmergencyJettison                                             -2.13530 0.475550 -2.383765    30  123   1
SimMasterArmUp                                                   -2.18863 1.328991 -2.423090    30  129   1
SimMasterArmDown                                                 -2.18863 1.328991 -2.423090    30  129   2
AFGearUp                                                         -2.07165 1.458151 -2.859656    30  117   1
AFGearDown                                                       -2.07165 1.458151 -2.859656    30  117   2
AFCanopyToggle                                                   -1.48926 -1.773108 -2.234836    30  117   1
AFAlternateGear                                                  -1.88847 1.858081 -2.770191    30  117   1
AFAlternateGearReset                                             -1.88847 1.858081 -2.770191    30  118   2
SimRightAPInc                                                    -1.88711 1.240736 -3.006037    30  124   1
SimRightAPDec                                                    -1.88711 1.240736 -3.006037    30  124   2
SimLeftAPDec                                                     -1.88711 1.383169 -3.006037    30  124   2
SimLeftAPInc                                                     -1.88711 1.383169 -3.006037    30  124   1
SimTrimAPDISC                                                    -1.88711 1.529790 -3.006037    30  124   1
SimTrimAPNORM                                                    -1.88711 1.529790 -3.006037    30  124   2
SimLandingLightOn                                                -1.64250 1.771366 -3.006037    30  124   1
SimLandingLightOff                                               -1.64250 1.771366 -3.006037    30  124   2
SimIncFuelPump                                                   -1.47069 1.922246 -3.006037    30  121   1
SimDecFuelPump                                                   -1.47069 1.922246 -3.006037    30  121   2
SimIncFuelPump                                                   -1.47069 2.046755 -3.006037    30  121   1
SimIncFuelPump                                                   -1.47069 1.791032 -3.006037    30  121   1
SimDecFuelPump                                                   -1.47069 2.047193 -3.006037    30  121   2
SimDecFuelPump                                                   -1.47069 1.791537 -3.006037    30  121   2
SimMasterFuelOn                                                  -1.31568 1.949722 -3.006037    30  121   1
SimMasterFuelOff                                                 -1.31568 1.949722 -3.006037    30  121   2
SimFuelTransNorm                                                 -1.14450 1.913300 -3.006037    30  121   1
SimFuelTransWing                                                 -1.14450 1.913300 -3.006037    30  121   2
SimFuelDoorClose                                                 -1.20901 1.766922 -3.006037    30  129   2
SimFuelDoorOpen                                                  -1.20901 1.766922 -3.006037    30  129   1
SimStepThreatVolumeUp                                            -0.19444 2.143034 -3.006037    30  125   1
SimStepMissileVolumeUp                                           -0.19444 1.950244 -3.006037    30  125   1
SimStepComm1VolumeUp                                             -0.19444 1.783922 -3.006037    30  125   1
SimStepComm2VolumeUp                                             -0.01502 1.783922 -3.006037    30  125   1
SimStepComm2VolumeDown                                           -0.01502 1.783922 -3.006037    30  125   2
SimStepComm1VolumeDown                                           -0.19467 1.783922 -3.006037    30  125   2
SimStepMissileVolumeDown                                         -0.19467 1.950203 -3.006037    30  125   2
SimStepThreatVolumeDown                                          -0.19467 2.142534 -3.006037    30  125   2
SimBupUhfModeInc                                                 -0.03480 1.958399 -3.006037    30  121   1
SimBupUhfModeDec                                                 -0.03480 1.958399 -3.006037    30  121   2
SimBupUhfFuncDec                                                 -0.02824 2.115213 -3.006037    30  121   2
SimBupUhfFuncInc                                                 -0.02824 2.116495 -3.006037    30  121   1
SimThrottleIdleDetent                                            -0.46250 1.154547 -2.965548    30  126   1
SimLightsSteady                                                  -0.20743 1.214905 -3.006037    30  125   2
SimLightsFlash                                                   -0.20743 1.214905 -3.006037    30  125   1
SimExtlMasterOff                                                 -0.20743 1.528934 -3.006037    30  125   2
SimExtlMasterNorm                                                -0.20743 1.528934 -3.006037    30  125   1
SimStepComm1VolumeUp                                             -0.20743 1.790610 -3.006037    30  115   1
SimStepMissileVolumeUp                                           -0.20743 1.953079 -3.006037    30  115   1
SimStepThreatVolumeUp                                            -0.20743 2.139493 -3.006037    30  115   1
SimStepComm2VolumeUp                                             -0.02054 1.792726 -3.006037    30  115   1
SimStepComm2VolumeDown                                           -0.02054 1.792726 -3.006037    30  115   2
SimStepComm1VolumeDown                                           -0.20446 1.792726 -3.006037    30  115   2
SimStepMissileVolumeDown                                         -0.20446 1.948851 -3.006037    30  115   2
SimStepThreatVolumeDown                                          -0.20446 2.141232 -3.006037    30  115   2
SimComm1PowerOn                                                  -2.12304 0.312406 -1.364385    30  115   1
SimComm2PowerOn                                                  -2.12304 -0.296234 -1.364385    30  115   1
SimComm2PowerOff                                                 -2.12304 -0.296234 -1.364385    30  115   2
SimComm1PowerOff                                                 -2.12304 0.312728 -1.364385    30  115   2
SimAntiCollOn                                                    -0.24256 1.374581 -3.006037    30  121   1
SimWingLightBrt                                                  -0.12028 1.374581 -3.006037    30  121   1
SimWingLightOff                                                  -0.12028 1.374581 -3.006037    30  121   2
SimAntiCollOff                                                   -0.24425 1.374581 -3.006037    30  121   1
SimFCROn                                                         0.03066 1.391689 -3.006037    30  121   1
SimFCROff                                                        0.03066 1.391689 -3.006037    30  121   2
SimFCCOff                                                        0.03066 1.540214 -3.006037    30  121   2
SimFCCOn                                                         0.03066 1.540214 -3.006037    30  121   1
SimUFCOn                                                         0.31954 1.771820 -3.006037    30  121   1
SimUFCOff                                                        0.31954 1.771820 -3.006037    30  121   2
SimDLOff                                                         0.15695 1.894043 -3.006037    30  121   2
SimDLOn                                                          0.15695 1.894043 -3.006037    30  121   1
SimGPSOn                                                         0.15695 2.013521 -3.006037    30  121   1
SimGPSOff                                                        0.15695 2.013521 -3.006037    30  121   2
SimMFDOff                                                        0.15695 2.138066 -3.006037    30  121   2
SimMFDOn                                                         0.15695 2.138066 -3.006037    30  121   1
SimLeftHptOn                                                     0.32084 2.138066 -3.006037    30  121   1
SimLeftHptOff                                                    0.32084 2.138066 -3.006037    30  121   2
SimRightHptOff                                                   0.32084 2.011343 -3.006037    30  121   2
SimRightHptOn                                                    0.32084 2.011343 -3.006037    30  121   1
SimSMSOn                                                         0.32084 1.896480 -3.006037    30  121   1
SimSMSOff                                                        0.32084 1.896480 -3.006037    30  121   2
SimAuxComUFC                                                     0.15039 1.768783 -3.006037    30  121   1
SimAuxComBackup                                                  0.15039 1.768783 -3.006037    30  121   2
SimINSInc                                                        0.22194 1.533400 -3.006037    30  125   1
SimINSDec                                                        0.22194 1.533400 -3.006037    30  125   2
SimRALTDown                                                      0.04226 1.248844 -3.006037    30  125   2
SimRALTUp                                                        0.04226 1.248844 -3.006037    30  125   1
SimMalIndLights                                                  -0.82311 -1.768408 -2.998729    30  121   1
SimMalIndLightsOFF                                               -0.82311 -1.768408 -2.998729    30  121   2
SimInteriorLightCCW                                              -0.99563 -1.817401 -2.998729    30  125   2
SimInteriorLightCW                                               -0.99563 -1.817401 -2.998729    30  125   1
SimInstrumentLightCW                                             -0.99563 -2.049092 -2.998729    30  125   1
SimInstrumentLightCCW                                            -0.99563 -2.049092 -2.998729    30  125   2
SimMainPowerInc                                                  -1.56878 -1.230299 -2.998729    30  129   1
SimMainPowerDec                                                  -1.56878 -1.230299 -2.998729    30  129   2
SimDecAirSource                                                  -1.73504 -1.222462 -2.998729    30  124   2
SimDecAirSource                                                  -1.73504 -1.397008 -2.998729    30  124   2
SimDecAirSource                                                  -1.73504 -1.585452 -2.998729    30  124   2
SimIncAirSource                                                  -1.73504 -1.585452 -2.998729    30  124   1
SimIncAirSource                                                  -1.73504 -1.396780 -2.998729    30  124   1
SimIncAirSource                                                  -1.73504 -1.222430 -2.998729    30  124   1
SimCATI                                                          -2.25707 1.381634 -2.216460    30  115   1
SimCATIII                                                        -2.25707 1.381634 -2.216460    30  115   2
SimRWRHandoff                                                    -2.55817 -0.750709 -1.076343    30  126   1
SimRWRSetSearch                                                  -2.55817 -0.668565 -1.076343    30  126   1
SimRWRSetGroundPriority                                          -2.55817 -0.586515 -1.076343    30  126   1
SimEWSFlareOn                                                    -2.14587 0.383976 -1.966263    30  126   1
SimEWSFlareOff                                                   -2.14574 0.383976 -1.966526    30  126   2
SimEWSChaffOff                                                   -2.10169 0.383976 -2.061003    30  126   2
SimEWSChaffOn                                                    -2.10169 0.383976 -2.061003    30  126   1
SimEWSProgInc                                                    -2.05887 0.383976 -2.152828    30  126   1
SimEWSProgDec                                                    -2.05836 0.383976 -2.153929    30  126   2
SimEWSPGMDec                                                     -2.01661 0.383976 -2.243446    30  126   2
SimEWSPGMInc                                                     -2.01612 0.383976 -2.244512    30  126   1
SimHSIModeInc                                                    -1.90012 0.188617 -2.493264    30  126   1
SimHSIModeDec                                                    -1.90012 0.188617 -2.493264    30  126   2
SimTACANAATR                                                     -1.97250 -0.369129 -2.338046    30  126   2
SimTACANTR                                                       -1.97250 -0.369129 -2.338046    30  126   1
SimECMOn                                                         -2.01310 -0.369129 -2.250978    30  126   1
SimEWSJammerOn                                                   -2.05690 -0.369129 -2.157050    30  126   1
SimEWSJammerOff                                                  -2.05690 -0.369129 -2.157050    30  126   2
SimEWSRWROn                                                      -2.09894 -0.369129 -2.066884    30  126   1
SimEWSRWROff                                                     -2.09894 -0.369129 -2.066884    30  126   2
SimSeatArm                                                        -0.82180 1.029110 -3.014692    30  117   1
