Pit: Mirage 2000-5F, Creator: Laurent Buzzz Buzzi, Version: 1.5, Generated by F4buttonManager
SimCBEOSB_5R                -1.80649 -0.127316 -1.315825    20  126   1 
SimCBEOSB_4R                -1.80649 -0.063083 -1.315825    20  126   1 
SimCBEOSB_3R                -1.80649 0.000560 -1.315825    20  126   1 
SimCBEOSB_2R                -1.80649 0.065549 -1.315825    20  126   1 
SimCBEOSB_1R                -1.80649 0.127425 -1.315825    20  126   1 
SimCBEOSB_20L               -1.53377 0.100484 -0.536950    12  126   1 
SimCBEOSB_19L               -1.53079 0.099730 -0.571345    12   30   1 
SimCBEOSB_18L               -1.52571 0.099356 -0.607850    12  126   1 
SimCBEOSB_17L               -1.52258 0.099583 -0.643493    12  126   1 
SimCBEOSB_2L                -1.53414 0.034617 -0.493870    12  126   1 
SimCBEOSB_3L                -1.53414 0.000560 -0.493870    12  126   1 
SimCBEOSB_4L                -1.53414 -0.034554 -0.493870    12  126   1 
SimCBEOSB_1L                -1.53414 0.070873 -0.493870    12  126   1 
SimCBEOSB_5L                -1.53414 -0.070124 -0.493870    12  126   1 
SimCBEOSB_7L                -1.53077 -0.102329 -0.571552    12  126   1 
SimCBEOSB_16L               -1.51949 0.098526 -0.678440    12  126   1 
SimCBEOSB_6L                -1.53386 -0.103349 -0.535920    12  126   1 
SimCBEOSB_8L                -1.52560 -0.101711 -0.609242    12  126   1 
SimCBEOSB_9L                -1.52257 -0.099669 -0.643568    12  126   1 
SimCBEOSB_10L               -1.51940 -0.100180 -0.679439    12  126   1 
SimCBEOSB_14L               -1.51576 0.036283 -0.708082    12  126   1 
SimCBEOSB_13L               -1.51576 0.001101 -0.708082    12  126   1 
SimCBEOSB_12L               -1.51576 -0.034821 -0.708082    12  126   1 
SimCBEOSB_11L               -1.51576 -0.069055 -0.708082    12  126   1 
SimCBEOSB_15L               -1.51576 0.071017 -0.708082    12  126   1 
SimCBEOSB_BRTUP_R           -1.57788 -0.254177 -1.775334    20  126   1 w
SimCBEOSB_BRTDOWN_R         -1.57788 -0.254177 -1.775334    20  126   2 w
SimDecRadioChannel          -1.29349 1.093744 -2.268115    35  125   2 w
SimCycleRadioChannel        -1.29349 1.093744 -2.268115    35  125   1 w
SimIncAirSource             -0.22615 -1.330263 -2.306733    55  124   1 w
SimDecAirSource             -0.22615 -1.330263 -2.306733    55  126   2 w
SimIncFuelPump              -1.70476 -0.405827 -1.748505    25  124   1 
SimDecFuelPump              -1.70476 -0.405827 -1.748505    25  124   2 
SimIncFuelSwitch            -1.73141 -0.409230 -1.607677    25  129   1 
SimDecFuelSwitch            -1.73141 -0.409230 -1.607677    25  129   2 w
SimDLPower                  -1.72722 0.727010 -1.695721    15  126   1 
SimEmergencyJettison        -1.77488 1.085485 -1.641123    55  123   1 
SimEngContSec               0.99703 1.223887 -2.357404    55  115   1 
SimEngContPri               0.99703 1.223887 -2.357404    55  115   2 
SimEpuUp                    0.19112 -1.384655 -2.269501    35  125   1 
SimEpuDown                  0.19112 -1.384655 -2.269501    35  125   2 
SimEpuDown                  0.19112 -1.452693 -2.269501    35  125   2 
SimEpuUp                    0.19112 -1.452916 -2.269501    35  125   1 
SimEWSChaffPower            -1.76387 -0.458159 -1.085254    20  126   1 
SimEWSFlarePower            -1.76391 -0.530183 -1.084875    20  126   1 
SimEWSPGMInc                -1.73235 -0.349903 -1.202668    20  126   1 
SimEWSPGMDec                -1.73235 -0.349903 -1.202668    20  126   2 
SimEWSProgInc               -1.74016 -0.349303 -1.134375    20  126   1 
SimEWSProgDec               -1.74016 -0.349303 -1.134375    20  126   2 
SimRwrPower                 -1.76392 -0.675750 -1.084792    20  126   1 
SimExtlMasterOff            -0.69749 1.325495 -2.352991    35  115   2 
SimExtlMasterNorm           -0.69749 1.325495 -2.352991    35  115   1 
SimFCCPower                 -1.73516 0.658889 -1.630167    15  126   1 
SimFCRPower                 -1.73458 0.728080 -1.631462    15  126   1 
SimFuelDoorOpen             -0.92091 1.110607 -2.368484    40  115   1 w
SimFuelDoorClose            -0.92091 1.110607 -2.368484    40  115   2 w
SimFuelTransWing            -1.71885 -0.629162 -1.637691    25  129   1 
SimFuelTransNorm            -1.71885 -0.629162 -1.637691    25  129   2 
SimGPSPower                 -1.72961 0.588282 -1.693626    15  126   1 
SimGPSPower                 -1.72961 0.658555 -1.693626    15  126   1 
SimHsiCourseInc             -1.73214 -0.800614 -1.421458    30  125   1 w
SimHsiCourseDec             -1.73214 -0.800614 -1.421458    30  125   2 w
SimHsiHeadingInc            -1.73214 -0.432166 -1.421458    30  125   1 w
SimHsiHeadingDec            -1.73214 -0.432166 -1.421458    30  125   2 w
SimHSIModeInc               -1.26834 -1.053385 -2.254279    55  124   1 w
SimHSIModeDec               -1.26834 -1.053385 -2.254279    55  124   2 w
SimHUDBrightnessUp          -0.05456 1.352959 -2.375744    30  115   1 
SimHUDBrightnessDown        -0.05456 1.352959 -2.375744    30  115   2 
SimHUDDEDDown               -0.69647 -1.073127 -2.290043    30  115   2 
SimHUDDEDUp                 -0.69627 -1.073127 -2.290043    30  115   1 
SimHUDAltDown               -1.78721 0.573422 -0.985289    35  124   1 
SimHUDAltUp                 -1.78721 0.573422 -0.985289    35  124   2 
SimHUDVelocityUp            0.09243 1.352959 -2.375744    30  115   1 
SimHUDVelocityDown          0.09243 1.352959 -2.375744    30  115   2 
SimICPAA                    -1.74237 0.729424 -1.565066    15  126   1 
SimICPAG                    -1.74237 0.662195 -1.565066    15  126   1 
SimICPALOW                  -1.41203 -1.409059 -2.277000    20  126   1 
SimICPCLEAR                 -1.14971 -1.495733 -2.287882    25  122   1 
SimICPCom1                  -1.41900 -1.046925 -2.277000    20  126   1 
SimICPCom2                  -1.41900 -1.219350 -2.277000    20  126   1 
SimICPCrus                  -1.32186 -1.406790 -2.280349    20  126   1 
SimICPDEDDOWN               -1.23337 -1.245750 -2.285440    20  126   1 
SimICPDEDSEQ                -1.15325 -1.239579 -2.287882    20  124   1 
SimICPDEDUP                 -1.31010 -1.244100 -2.282618    20  126   1 
SimICPEIGHT                 -1.23337 -1.405569 -2.285440    20  126   1 
SimICPEnter                 -1.15426 -1.337193 -2.287882    25  122   1 
SimICPIFF                   -1.77568 -0.968979 -1.198081    25  129   1 
SimICPLIST                  -1.41900 -1.134375 -2.277000    20  126   1 
SimICPMark                  -1.23337 -1.331319 -2.285440    20  126   1 
SimICPNINE                  -1.23337 -1.488069 -2.285440    20  126   1 
SimICPResetDED              -1.15558 -1.141800 -2.287882    20  124   1 
SimICPSIX                   -1.32186 -1.489290 -2.280349    20  126   1 
SimICPStpt                  -1.32186 -1.332540 -2.280349    20  126   1 
SimICPTHREE                 -1.41203 -1.491559 -2.277000    20  126   1 
SimICPTILS                  -1.41203 -1.334809 -2.277000    20  126   1 
SimICPZERO                  -1.14675 -1.408927 -2.287882    20  126   1 
SimINSInc                   -1.14238 -1.023380 -2.289804    35  126   1 
SimINSDec                   -1.14238 -1.023380 -2.289804    35  126   2 
SimJfsStartCycle            0.23182 -1.196250 -2.310000    66  126   1 
SimLandingLightInc          -1.18580 1.549556 -2.225503    80  126   1 
SimLandingLightDec          -1.18580 1.549556 -2.225503    80  126   2 
SimLaserArmOn               -1.77492 0.955630 -1.209450    25  115   1 
SimLaserArmOff              -1.77492 0.955630 -1.209450    25  115   2 
SimLEFLock                  -0.69749 1.230356 -2.352991    35  115   2 
SimLEFAuto                  -0.69749 1.230356 -2.352991    35  115   1 
SimLeftAPDown               -1.80022 0.546900 -0.820312    25  122   1 
SimLeftAPMid                -1.79626 0.596271 -0.863272    25  122   1 
SimLeftAPUp                 -1.79225 0.645445 -0.907533    25  122   1 
SimLightsSteady             -0.70182 1.468203 -2.368484    35  115   2 
SimLightsFlash              -0.70182 1.468203 -2.368484    35  115   1 
SimMainPowerDec             -1.70848 -0.989175 -1.771514    40  115   2 
SimMainPowerInc             -1.70693 -0.989175 -1.771968    40  115   1 
SimMalIndLightsOFF          -1.71025 -1.090963 -1.773445    40  115   2 
SimMalIndLights             -1.71025 -1.090963 -1.773445    40  115   1 
SimMalIndLightsOFF          1.36937 1.253587 -2.391576    55  115   2 
SimMalIndLights             1.36937 1.253587 -2.391576    55  115   1 
SimMalIndLightsOFF          1.17109 1.253587 -2.391576    55  115   2 
SimMalIndLights             1.17109 1.253587 -2.391576    55  115   1 
SimMasterArmDown            -1.70819 0.853405 -1.564538    35  115   2 
SimMasterArmUp              -1.70863 0.853405 -1.564571    35  115   1 
SimMasterFuelOn             0.27501 -1.384655 -2.269501    35  125   1 
SimMasterFuelOff            0.27501 -1.384655 -2.269501    35  125   2 
SimMasterFuelOff            0.27501 -1.452693 -2.269501    35  125   2 
SimMasterFuelOn             0.27501 -1.452916 -2.269501    35  125   1 
SimMFDPower                 -1.73484 0.520807 -1.629573    15  126   1 
SimMPOToggle                -1.79848 0.351584 -0.727377    40  115   1 
SimMPOToggle                -1.79848 0.351584 -0.727377    40  115   2 
SimParkingBrakeToggle       0.19348 -0.895645 -2.127196    65  123   1 
SimParkingBrakeToggle       0.32645 -0.897319 -2.138829    65  123   1 
SimParkingBrakeToggle       0.47848 -0.897105 -2.152128    65  123   1 
SimPitchLadderUp            -0.05456 1.483482 -2.375744    30  115   1 
SimPitchLadderDown          -0.05456 1.483482 -2.375744    30  115   2 
SimRALTUp                   -0.70122 -1.184857 -2.290043    30  115   1 
SimRALTDown                 -0.70122 -1.184857 -2.290043    30  115   2 
SimRightAPMid               -1.78419 0.746172 -0.992772    25  122   2 
SimRightAPDown              -1.78419 0.746172 -0.992772    25  122   1 
SimRightAPMid               -1.78823 0.698320 -0.951571    25  122   2 
SimRightAPUp                -1.78823 0.698320 -0.951571    25  122   1 
SimRightHptPower            -1.72946 0.519489 -1.695342    15  126   1 
SimRWRHandoff               -1.73798 -0.723430 -1.424668    20  126   1 
SimRWRHandoff               -1.73798 -0.723430 -1.424668    20  126   2 
SimRWRSetGroundPriority     -1.72770 -0.351074 -1.270005    20  126   1 
SimRWRSetNaval              -1.72176 -0.883270 -1.337911    20  126   1 
SimRWRSetPriority           -1.72762 -0.883270 -1.270880    20  126   1 
SimRWRSetSearch             -1.76385 -0.748244 -1.085568    20  126   1 
SimRWRSetTargetSep          -1.73943 -0.883270 -1.135951    20  126   1 
SimRWRSetUnknowns           -1.73351 -0.883270 -1.203510    20  126   1 
SimSeatOn                   -0.95336 -0.103463 -2.186572   120  129   1 
SimSeatOff                  -0.95336 -0.103463 -2.186572   120  129   2 
SimSeatOn                   -1.06875 0.013637 -1.986715   120  129   1 
SimSeatOff                  -1.06875 0.013637 -1.986715   120  129   2 
SimSMSPower                 -1.73502 0.589218 -1.630975    15  126   1 
SimStepComm1VolumeUp        0.40502 1.369599 -2.372436    25  125   1 w
SimStepComm1VolumeDown      0.40502 1.369599 -2.372436    25  125   2 w
SimStepComm2VolumeUp        0.40502 1.258554 -2.372436    25  125   1 w
SimStepComm2VolumeDown      0.40502 1.258554 -2.372436    25  125   2 w
SimStepFormationLightsDown  -0.89555 1.222477 -2.368484    35  115   2 
SimStepFormationLightsUp    -0.89555 1.222477 -2.368484    35  115   1 
SimStepMissileVolumeUp      0.40502 1.153738 -2.372436    25  125   1 w
SimStepMissileVolumeDown    0.40502 1.153738 -2.372436    25  125   2 w
SimStepThreatVolumeUp       0.50377 1.361605 -2.372436    25  125   1 w
SimStepThreatVolumeDown     0.50377 1.361605 -2.372436    25  125   2 w
SimSymWheelUp               0.01527 1.217353 -2.379977    35  124   1 w
SimSymWheelDn               0.01527 1.217353 -2.379977    35  124   2 w
SimTACANTR                  -0.87547 -1.178150 -2.286735    35  125   2 w
SimTACANAATR                -0.87547 -1.178150 -2.286735    35  125   1 w
SimThrottleIdleDetent       -0.66247 0.948635 -2.345475    55  126   1 
SimTrimAPNORM               0.67128 1.164826 -2.377337    40  115   1 
SimTrimAPDISC               0.67128 1.164826 -2.377337    40  115   2 
SimTrimNoseUp               0.66203 1.285911 -2.379638    25  124   2 
SimTrimNoseUp               0.66203 1.285911 -2.379638    25  124   1 
SimTrimNoseDown             0.71395 1.285911 -2.379638    25  124   2 
SimTrimNoseDown             0.71395 1.285911 -2.379638    25  124   1 
SimTrimRollLeft             0.84052 1.412681 -2.379638    25  124   2 
SimTrimRollLeft             0.84052 1.412681 -2.379638    25  124   1 
SimTrimRollRight            0.84052 1.350410 -2.379638    25  124   2 
SimTrimRollRight            0.84052 1.350410 -2.379638    25  124   1 
SimTrimYawLeft              0.79561 1.200142 -2.343174    25  124   2 
SimTrimYawLeft              0.79561 1.200142 -2.343174    25  124   1 
SimTrimYawRight             0.79561 1.151981 -2.343174    25  124   2 
SimTrimYawRight             0.79561 1.151981 -2.343174    25  124   1 
SimUFCPower                 -1.73487 0.381054 -1.630802    15  126   1 
SimWarnReset                -1.71025 -1.204566 -1.773445    40  115   1 
SimWingLightOff             -0.89555 1.342440 -2.368484    35  115   2 
SimWingLightBrt             -0.89555 1.342440 -2.368484    35  115   1 
SimInteriorLightCW          -0.02978 -1.424985 -2.306403    55  124   1 w
SimInteriorLightCCW         -0.02978 -1.424985 -2.306403    55  124   2 w
SimInstrumentLightCW        -0.03302 -1.073524 -2.306403    55  124   1 w
SimInstrumentLightCCW       -0.03302 -1.073524 -2.306403    55  124   2 w
SimDedBrightnessCW          0.07878 -1.155922 -2.306403    55  124   1 w
SimDedBrightnessCCW         0.07878 -1.155922 -2.306403    55  124   2 w
SimCycleBandAuxComDigit     -0.95418 -1.149885 -2.300207    15  125   1 w
SimCycleBandAuxComDigit     -0.95418 -1.149885 -2.300207    15  125   2 w
SimCycleCenterAuxComDigit   -0.95418 -1.085939 -2.300207    15  125   1 w
SimDecCenterAuxComDigit     -0.95418 -1.085939 -2.300207    15  125   2 w
SimCycleLeftAuxComDigit     -0.95418 -1.054169 -2.300207    15  125   1 w
SimDecLeftAuxComDigit       -0.95418 -1.054169 -2.300207    15  125   2 w
SimCycleRightAuxComDigit    -0.95418 -1.117677 -2.300207    15  125   1 w
SimDecRightAuxComDigit      -0.95418 -1.117677 -2.300207    15  125   2 w
SimILSUp                    0.50377 1.147792 -2.372436    25  125   2 w
SimILSDown                  0.50377 1.147792 -2.372436    25  125   1 w
SimEcmPowerOff              -2.13808 -0.732254 -1.314900    20  126   2 
SimEcmPowerOn               -2.13808 -0.732254 -1.314900    20  126   1 
AFCanopyToggle              -1.04678 -1.036438 -1.227761    25  115   1 
AFCanopyToggle              -0.75825 -0.979935 -1.234696    25  115   1 

//KneePads
SimRightKneePadInc               -0.775250   -0.511368    -1.811727   100    115    1    w
SimRightKneePadDec               -0.775250   -0.511368    -1.811727   100    115    2    w
SimLeftKneePadInc                -0.714940    0.481883    -1.731376   100    115    1    w
SimLeftKneePadDec                -0.714940    0.481883    -1.731376   100    115    2    w
