# NAVAIDS v1.0.5 FOR ISRAEL THEATER - FALCON BMS 4.35 U1
#
# 2021.05.02 - Procedurally generated new UHF frequencies, ONLY for empty ATC entities, as to not alter the information in "Israel Navaids list v1.0.5.pdf"
#
# File format is as follows:
#
# <campaign ID> <tacan ch#> <tacan band> <callsign> <range> <tacan_type> \
# <tower_freq_UHF> <tower_freq_VHF> <runway1_ils_freq> <runway2_ils_freq> <runway3_ils_freq> \
# <runway4_ils_freq> <OPS_freq_UHF> <GROUND_freq_UHF> <APPROACH_freq_UHF> <LSO_freq_UHF> <ATIS_freq_VHF>
# <TOWER_FRAG> <GROUND FRAG> <APPROACH FRAG> <ATIS STATION FRAG>
#------- ISRAEL -------
# 
# BEN GURION
151 016 Y 999 0 1 253575 119750 0 0 0 0 240250 370450 337950 0 125025 0 0 0 0
# 
# CAIRO ALMAZA
537 110 X 999 40 1 337575 132900 10930 0 0 0 288950 366075 257275 0 126975 0 0 0 0
# 
# CAIRO INT
226 072 X 999 150 1 316250 118100 11030 11090 10870 10890 243925 273800 352825 0 122600 0 0 0 0
# 
# CAIRO WEST
539 114 X 999 100 1 274000 131200 0 0 0 10890 379450 344300 315950 0 130350 0 0 0 0
# 
# EL ARISH
540 084 X 999 150 1 295100 121000 0 0 0 0 344750 392825 340675 0 123250 0 0 0 0
# 
# EL GORA
546 019 Y 999 0 1 364200 118200 0 0 0 0 285000 387075 254000 0 119850 0 0 0 0
# 
# EL TOR
542 020 Y 999 0 1 283775 121300 0 0 0 0 272375 398925 328475 0 120375 0 0 0 0
# 
# EMBABA
543 021 Y 999 0 1 354500 122625 0 0 0 0 396300 365700 251175 0 123275 0 0 0 0
# 
# FAID
330 022 Y 999 0 1 288925 120600 0 0 0 0 283450 384675 345350 0 124950 0 0 0 0
# 
# GEBEL EL BASUR
545 023 Y 999 0 1 293425 123600 0 0 0 0 282100 231075 368400 0 125875 0 0 0 0
# 
# HURGHADA
352 112 X 999 150 1 334000 119600 0 11030 0 0 356000 346100 314825 0 120450 0 0 0 0
# 
# HELWAN
547 024 Y 999 0 1 233725 122500 0 0 0 0 368450 284200 236200 0 133275 0 0 0 0
# 
# INSHAS
548 025 Y 999 0 1 308500 122200 0 0 0 0 397375 297225 384850 0 127850 0 0 0 0
# (GANAKLIS)
# JINKALIS NEW
549 026 Y 999 0 1 283000 135850 0 0 0 0 399650 266925 357900 0 134750 0 0 0 0
# (AL KIBRIT)
# KIRBAN
550 027 Y 999 0 1 358875 120300 0 0 0 0 318950 373050 318550 0 126950 0 0 0 0
# (Kom Awshim)
# KOM AWASHIM
551 028 Y 999 0 1 277400 123200 0 0 0 0 295825 307750 384200 0 122550 0 0 0 0
# 
# LUXOR
552 091 X 999 150 1 372200 119900 11110 10850 0 0 329700 394125 379975 0 120075 0 0 0 0
# 
# NEW VALLEY
372 085 X 999 150 1 259900 122300 0 0 0 0 267175 366000 296675 0 123075 0 0 0 0
# 
# PORT SAID
554 077 X 999 200 1 342600 120700 0 0 0 0 225100 322675 353350 0 127025 0 0 0 0
# (Quwaysina)
# QUASWYINA
519 029 Y 999 0 1 293200 135500 0 0 0 0 304950 390525 298050 0 132250 0 0 0 0
# 
# RAS JIMSHA NEW
556 030 Y 999 0 1 277075 120950 0 0 0 0 274950 359175 366550 0 121975 0 0 0 0
# (Sharm El Sheikh)
# RAS NASRANI
557 089 X 999 200 1 339100 118900 0 10950 0 0 240650 282125 304200 0 134000 0 0 0 0
# 
# RAS SHUKHAYAR NEW
558 031 Y 999 0 1 230175 120800 0 0 0 0 382725 262325 325600 0 130950 0 0 0 0
# 
# RAS SUDR
559 032 Y 999 0 1 337875 119425 0 0 0 0 251425 382350 278700 0 119525 0 0 0 0
# 
# ST CATHRINE
553 033 Y 999 0 1 304300 122800 0 0 0 0 389725 254125 277225 0 126925 0 0 0 0
# 
# TANTA
530 018 Y 999 0 1 297875 122925 0 0 0 0 383750 386175 314525 0 124050 0 0 0 0
# (Wadi Abu Shihat)
# WADI ABU SHIFAT
544 034 Y 999 0 1 398975 121150 0 0 0 0 368150 291775 259750 0 132575 0 0 0 0
# 
# WADI AL JANDALI
562 035 Y 999 0 1 312475 118900 0 0 0 0 259500 249200 372375 0 122025 0 0 0 0
# 
# H 3
335 036 Y 999 0 1 372300 126150 0 0 0 0 270725 304350 374725 0 128650 0 0 0 0
# 
# H 3 (Strip)
1731 037 Y 999 0 1 335925 132150 0 0 0 0 396125 362250 396975 0 0 0 0 0 0
# 
# H 3 NORTH WEST
44 038 Y 999 0 1 328625 126300 0 0 0 0 225225 301900 396175 0 129325 0 0 0 0
# 
# H 3 SOUTH
45 039 Y 999 0 1 269075 126250 0 0 0 0 235200 235475 290675 0 128425 0 0 0 0
# 
# AL GADHAF (Strip)
1719 041 Y 999 0 1 254100 0 0 0 0 0 301950 254100 254100 0 0 0 0 0 0
# 
# AL QANTRANAH (Strip)
1717 042 Y 999 0 1 255700 0 0 0 0 0 329550 255700 255700 0 0 0 0 0 0
# 
# AL QUWAYHRA (Strip)
1715 043 Y 999 0 1 256400 0 0 0 0 0 364550 256400 256400 0 0 0 0 0 0
# 
# AQABA INT
39 078 X 999 130 1 393025 118100 0 0 0 11010 320700 363625 244425 0 119450 0 0 0 0
# 
# AZRAQ (Strip)
1725 044 Y 999 0 1 252500 0 0 0 0 0 251050 252500 252500 0 0 0 0 0 0
# 
# H 4
46 045 Y 999 0 1 283825 125700 0 0 0 0 321700 390150 302800 0 0 0 0 0 0
# 
# HIGHWAY H (Strip)
1721 046 Y 999 0 1 251250 0 0 0 0 0 316950 251250 251250 0 0 0 0 0 0
# 
# KING ABDULLHA BEN
50 111 X 999 150 1 247250 118100 10950 0 0 0 326200 394650 366925 0 0 0 0 0 0
# 
# KING FAISAL
51 047 Y 999 0 1 352425 128500 0 0 0 0 339600 383475 290325 0 0 0 0 0 0
# 
# KING HUSSEIN
62 048 Y 999 0 1 313425 125600 0 0 0 0 318500 308725 247675 0 0 0 0 0 0
# 
# PRINCE HASSAN
236 049 Y 999 0 1 303725 128900 0 0 0 0 359875 242450 251350 0 0 0 0 0 0
# 
# QUEEN ALIA INT
237 099 X 999 130 1 398125 119800 11110 10930 0 0 385475 398250 335250 0 0 0 0 0 0
# 
# RUWAYSHID
528 040 Y 999 0 1 370650 125800 0 0 0 0 320125 370175 270850 0 0 0 0 0 0
# 
# SHAHEED MWAFFAQ
541 050 Y 999 0 1 273475 125100 0 0 0 0 299800 291925 394475 0 0 0 0 0 0
# 
# WADI EL MURBHA (Strip)
1730 051 Y 999 0 1 257800 0 0 0 0 0 242000 257800 257800 0 0 0 0 0 0
# 
# ALAT
16 052 Y 999 0 1 234075 119300 0 0 0 0 374750 374475 334375 0 0 0 0 0 0
# 
# RAFIC HARIRI INTL
24 073 X 999 200 1 298925 118900 10950 11070 11010 0 234300 247525 275125 0 0 0 0 0 0
# 
# RIYAQ
333 053 Y 999 0 1 369725 119700 0 0 0 0 346400 351250 269125 0 0 0 0 0 0
# 
# WUJAH AL HAJAR
370 109 X 999 130 1 368925 119100 0 0 0 0 279650 343200 317850 0 0 0 0 0 0
# 
# GURIAT
31 094 X 999 150 1 294625 122800 11090 0 0 0 238200 380725 311225 0 123650 0 0 0 0
# 
# AL BIR (Strip)
1713 054 Y 999 0 1 299300 0 0 0 0 0 376375 299300 299300 0 0 0 0 0 0
# 
# PRINCE SULTAN BIN ABDULAZIZ
356 104 X 999 130 1 374100 125900 10950 11190 0 0 295000 348650 257600 0 123525 0 0 0 0
# 
# QALIBHA (Strip)
1711 055 Y 999 0 1 296200 0 0 0 0 0 364025 296200 296200 0 0 0 0 0 0
# 
# TURAIF
368 108 X 999 130 1 348100 122750 0 10830 0 0 306400 250750 356550 0 123775 0 0 0 0
# 
# WEJH
369 086 X 999 150 1 298100 122850 0 11070 0 0 310800 308025 232550 0 130075 0 0 0 0
# 
# AL QUSAYR
12 056 Y 999 0 1 305150 127300 0 0 0 0 302025 244800 395325 0 127375 0 0 0 0
# 
# AN NASARIYAH
22 057 Y 999 0 1 366400 127700 0 0 0 0 285250 306925 239275 0 128775 0 0 0 0
# 
# AS SUWAYDA WEST
511 058 Y 999 0 1 384600 126400 0 0 0 0 243825 279425 283425 0 125475 0 0 0 0
# 
# DAMASCUS INT
29 106 X 999 150 1 282650 118500 10990 11110 0 0 346825 343250 297000 0 128225 0 0 0 0
# 
# DUMYAR
30 059 Y 999 0 1 271875 126900 0 0 0 0 294400 376300 270200 0 128975 0 0 0 0
# (Khalkhalah)
# KALHALHAK
49 060 Y 999 0 1 319900 126500 0 0 0 0 312250 279350 333325 0 130225 0 0 0 0
# 
# MARJ RUHAYYIL
354 061 Y 999 0 1 278625 126600 0 0 0 0 362000 252600 264175 0 126075 0 0 0 0
# 
# MEZZE
64 062 Y 999 0 1 283475 124200 0 0 0 0 303525 395125 243650 0 127050 0 0 0 0
# 
# PALMYR
232 063 Y 999 0 1 295350 121950 0 0 0 0 371925 306575 348375 0 128925 0 0 0 0
# (Saiqal)
# SAYQAL
538 064 Y 999 0 1 302275 127000 0 0 0 0 359600 252825 236875 0 118075 0 0 0 0
# 
# SHAYRAT
355 065 Y 999 0 1 294375 127200 0 0 0 0 264525 232725 273875 0 128025 0 0 0 0
# 
# TIYAS
367 066 Y 999 0 1 308250 127400 0 0 0 0 281500 245900 317600 0 133025 0 0 0 0
# ------- AIRCRAFT CARRIERS -------
# USS CARL VINSON CVN70
25 010 X 32766 140 1 270200 0 0 0 11170 0 270500 270300 270100 270200 0 0 0 0 1
#
# US Carrier 71 - Roosevelt
317 011 X 32766 140 1 271200 0 0 0 11010 0 271500 271300 271100 271200 0 0 0 0 0
#
# US Carrier 65 - Enterprise
317 012 X 32766 140 1 265200 0 0 0 10855 0 265500 265300 265100 265200 0 0 0 0 0
#
# US LHD 1 - WASP
744 015 X 32766 140 1 268200 0 0 0 11210 0 244250 268300 268100 268200 0 0 0 0 1
#
# Russia Carrier 063 - Kuznetsov
742 013 X 32766 140 1 363200 0 0 0 11110 0 363500 363300 363100 363200 0 0 0 0 0
#
# Chinese Carrier - CV-16 Liaoning
743 014 X 32766 140 1 272200 0 0 0 10830 0 272500 272300 272100 272200 0 0 0 0 0
